"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"4613" 75600178 1 3 2 6 1 -0.687 0.1935 2.0327 -0.7108 -1.8598 -1.2622 0.1524 0.511 -0.1719 -1.1847 900 45 45 493.533 321.637 378.464 18 12.1818 -1.4212 -1.4551 0.2283 0.2266 -1.853
"4615" 75600178 1 1 0 4 1 -1.2792 -0.7364 -0.7823 0.079 -0.6541 1.1793 0.4817 -0.6373 0.2148 1.0346 270 225 90 354.054 339.953 389.206 18 12.1818 -1.4212 -1.4551 0.2283 0.2266 -1.853
"4616" 75600178 1 1 0 5 0 0.6556 -0.3284 1.5082 0.2283 -0.7888 -1.2622 1.945 0.296 1.314 1.0346 270 180 180 572.317 522.825 518.233 18 12.1818 -1.4212 -1.4551 0.2283 0.2266 -1.853
"4617" 75600178 0 1 0 6 0 0.4637 -0.9879 1.1625 0.4693 0.5645 -0.1357 0.5266 0.3755 -1.1481 -0.6576 270 225 180 433.587 386.721 408.459 18 12.1818 -1.4212 -1.4551 0.2283 0.2266 -1.853
"4618" 75600179 1 1 0 5 0 -0.687 1.4903 -0.7823 -0.1856 0.0213 -0.3792 -0.1 -0.3485 -1.2443 0.3622 180 0 180 498.009 426.437 480.996 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4620" 75600179 1 1 0 6 0 -1.4869 0.8801 0.2907 -0.1403 -0.3819 -1.0118 0.2491 0.4807 -0.6552 1.0346 45 45 0 649.88 583.618 640.345 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4624" 75600179 1 1 0 4 0 1.8905 0.4458 -0.7823 0.2381 -0.1932 1.1793 0.5467 0.2089 0.385 1.0346 225 225 180 573.915 428.728 462.025 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4625" 75600179 1 1 0 5 0 -1.8939 1.4326 -0.7823 0.3941 0.1528 1.1793 0.9508 0.1339 -0.4289 0.6402 0 135 0 505.984 404.577 449.249 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4626" 75600179 1 1 0 6 0 -0.7985 0.4951 0.2907 1.1519 1.5465 -0.1357 1.0597 1.179 -1.0955 -1.5824 90 135 45 531.402 482.088 502.418 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4627" 75600179 0 1 0 3 0 -0.4342 2.7249 -0.7823 0.3608 0.2269 1.1793 0.0551 -0.7983 0.4394 0.3622 90 0 90 540.654 538.58 576.076 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4628" 75600179 1 1 0 4 0 0.8794 -0.7362 1.1928 1.368 0.6561 1.1793 1.4692 0.6492 -0.7366 1.0346 90 0 90 487.644 515.199 513.272 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4629" 75600179 1 1 0 3 0 1.4083 0.6818 0.8615 -0.4349 -1.8598 0.1806 0.248 -0.0842 -0.2023 1.0346 45 0 45 441.204 385.968 418.396 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4632" 75600179 1 1 0 3 0 0.1097 0.3241 0.2907 -0.0386 -0.1052 -0.1357 0.5918 -0.687 0.2485 0.2127 45 0 0 578.054 564.853 521.52 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4633" 75600179 0 3 2 6 0 0.1097 -0.3184 -0.7823 0.2907 0.1299 -0.6853 0.8919 0.0936 -0.1206 -0.6576 90 0 0 559.079 529.595 569.357 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4634" 75600179 1 1 0 3 0 -1.8939 0.9517 -0.7823 0.6056 0.4254 -0.1357 0.6462 -0.5265 -0.8998 1.0346 45 0 0 560.853 461.12 533.92 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4636" 75600179 1 1 0 5 0 -1.8939 1.4685 1.8016 -0.47 0.0213 -0.9386 -0.5148 -0.3954 -0.8905 -0.6576 0 0 0 517.688 499.983 559.284 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4637" 75600179 1 1 0 5 0 -0.687 -0.4415 1.8279 0.3918 -0.0502 1.1793 0.3968 0.6369 0.039 0.6364 180 0 180 512.024 540.275 502.048 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4644" 75600179 1 1 0 6 0 -0.687 -0.186 -0.7823 -0.0862 -1.8598 -0.6122 0.9258 0.6551 -2.7106 1.0346 45 0 0 509.769 504.494 546.764 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4646" 75600179 1 1 2 5 0 -0.9295 0.1935 -0.7823 -0.1038 -0.7888 -0.8243 0.4579 -0.3904 0.4522 -1.5824 0 0 180 535.049 502.358 477.975 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4648" 75600179 1 1 0 5 0 -1.8939 0.0441 -0.7823 0.0331 -0.1052 0.0477 0.3235 0.0158 -1.1481 0.5029 45 0 135 603.395 439.494 597.443 18 29.6159 -1.4212 0.1893 0.8153 -0.5079 -0.1764
"4679" 75600181 1 1 0 4 0 -1.4869 2.7249 -0.7823 0.6646 -1.2227 -0.1357 4.2281 -0.4165 1.314 1.0346 315 315 180 431.553 332.929 340.247 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4680" 75600181 0 1 2 5 0 0.0208 -1.2719 0.7703 -0.8939 -0.474 -1.935 -0.2559 -0.6752 1.314 -0.6576 315 315 90 403.013 303.834 309.946 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4681" 75600181 0 1 0 6 0 -0.2718 0.6818 0.2907 -0.3859 -1.2227 -0.1357 -0.3866 0.3611 -1.7803 1.0346 315 225 90 500.333 597.784 525.779 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4682" 75600181 0 1 0 3 0 -0.7592 0.9517 -0.7823 -0.6178 -0.6541 1.1793 -0.5454 -1.057 -0.6385 -0.6576 270 315 270 529.656 463.143 451.404 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4683" 75600181 1 1 0 3 0 -0.13 0.9423 0.2907 0.7406 1.0087 -0.1357 0.8412 -0.3447 0.385 -0.6576 270 270 180 643.857 593.139 595.765 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4684" 75600181 1 2 0 6 0 -0.7592 -0.5635 0.2907 -0.0065 -0.1932 -1.0118 0.5214 0.4251 -1.8485 0.6402 315 225 180 528.801 464.313 413.831 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4685" 75600181 0 1 0 3 1 -1.8939 0.9303 -0.7823 0.7944 0.4816 0.1806 1.3567 0.1873 1.314 1.0346 385 385 330 323.907 327.515 336.279 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4688" 75600181 1 1 0 3 0 -1.8939 0.7979 -0.7823 -0.7797 -1.2227 -1.2622 0.2192 -1.341 -1.1053 1.0346 315 315 180 426.583 307.263 352.537 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4689" 75600181 0 2 3 5 1 0.3335 -0.6201 1.8016 0.7492 0.872 -0.4903 1.689 0.8504 -0.5973 -2.4468 225 180 135 527.562 463.631 495.641 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4691" 75600181 0 1 0 3 0 -0.687 2.7249 -0.7823 -0.6238 -0.6541 -0.6122 -0.0851 -1.0768 -1.1408 -1.3939 315 225 180 525.899 493.255 561.734 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4694" 75600181 1 1 0 5 0 -0.0288 0.0153 0.7294 0.3449 -0.6541 1.1793 1.5465 0.4055 -2.0248 -1.2947 315 315 180 456.257 390.297 434.491 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4695" 75600181 0 1 0 4 1 -1.8939 0.3372 -0.7823 -1.8709 -1.8598 -0.5668 -1.7957 -1.7578 -1.555 -0.6576 315 405 270 357.212 270.129 318.464 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4697" 75600181 0 1 0 5 0 -0.0288 -1.186 0.7703 -0.0436 -0.3819 0.1806 0.0863 0.1809 -0.2023 -0.6576 315 225 135 573.666 574.773 570.929 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4698" 75600181 1 1 0 4 0 -0.687 0.2096 0.2907 -0.2198 -1.8598 -0.9191 1.155 -0.7908 -2.1621 1.0346 315 315 180 515.498 413.908 425.287 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4701" 75600181 1 3 2 4 0 -0.687 2.7249 -0.7823 0.1611 -0.6541 -0.3487 1.2551 -0.5183 -2.7106 1.0346 315 315 180 396.139 311.708 321.608 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4702" 75600181 1 3 2 6 0 -0.3799 -0.4926 1.8016 0.929 0.872 -0.1357 1.2587 0.9274 -1.1481 -2.4468 315 315 180 369.482 325.562 343.729 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4703" 75600181 1 1 0 3 0 -1.2792 0.1971 -0.7823 -0.3346 0.1299 -1.8813 0.3699 -0.5753 -1.1481 -1.5847 225 270 180 458.326 384.947 501.065 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4706" 75600181 1 1 0 3 0 -1.2792 1.4326 -0.7823 -0.8832 -1.8598 -0.9191 -0.1224 -0.5655 -1.4048 -1.2947 315 225 180 590.176 550.542 594.975 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4708" 75600181 0 1 0 5 1 0.4637 0.4766 -0.7823 1.7024 0.971 1.1793 1.612 0.4235 -0.4285 1.0346 225 180 180 358.139 391.654 459.09 18 11.3016 -1.4212 -0.0879 1.4126 0.6101 -1.0542
"4709" 75600182 1 2 2 6 0 -0.7985 2.7249 -0.7823 0.9676 1.1953 1.1793 0.5227 0.7735 0.3995 1.0346 225 180 90 531.16 551.734 564.524 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4710" 75600182 0 1 0 5 1 -1.8939 1.4685 0.2907 -0.2153 0.0213 -0.8243 -0.0145 0.36 0.2148 -0.6576 180 180 135 455.679 413.17 377.535 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4714" 75600182 0 1 0 4 0 0.4637 -0.4415 0.2907 0.8154 1.5465 1.1793 0.1311 0.3984 -0.7074 1.0346 225 180 180 468.337 564.748 448.623 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4715" 75600182 0 2 2 6 0 -1.8939 2.7249 -0.7823 0.4222 0.1299 1.1793 0.4721 0.8965 -0.9514 1.0346 200 160 80 428.171 452.309 450.363 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4719" 75600182 1 1 0 5 0 -0.9295 0.9517 0.2907 -0.2326 0.1528 1.1793 -0.5963 0.5633 1.314 0.6364 225 180 90 476.586 467.344 420.892 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4720" 75600182 0 2 0 6 0 0.176 1.4685 0.2907 -0.0804 -0.6541 -0.3487 1.3212 0.6838 1.314 1.0346 270 270 180 453.17 457.978 405.976 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4723" 75600182 1 2 2 2 0 0.5949 0.0348 1.7926 -0.9644 -0.6541 -0.5813 -0.4649 -1.0379 -0.5778 -1.3939 225 180 90 533.92 562.045 468.531 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4725" 75600182 1 1 0 3 0 -0.687 0.3018 -0.7823 -0.3766 -0.1932 0.2646 -0.502 -0.3511 0.2048 0.6402 225 135 90 534.316 567.423 519.614 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4726" 75600182 1 2 2 1 0 -0.9823 1.4685 -0.7823 1.0685 0.7199 0.1806 1.3877 -1.3271 -1.1481 -0.6576 225 180 90 607.341 478.371 477.974 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4727" 75600182 1 1 0 6 1 0.4637 -0.9879 -0.7823 -1.4054 -0.5894 -1.2622 -1.0396 -0.2382 1.314 1.0346 135 180 90 344.495 266.488 245.478 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4729" 75600182 1 1 0 6 0 -0.7985 -0.0845 0.7703 0.4388 -0.1932 -0.3487 0.7684 1.1072 -1.3345 1.0346 270 180 90 655.176 687.683 634.72 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4734" 75600182 1 2 2 1 1 -1.4242 0.6678 -0.7823 -0.5747 0.0213 -0.4884 -0.4409 -1.8758 0.6259 1.0346 225 180 90 410.263 369.061 353.854 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4736" 75600182 1 1 0 2 0 1.8905 0.0348 0.2907 -1.8217 -1.8598 -0.3487 -1.7957 -1.9226 -1.7418 -1.6711 225 180 90 585.768 591.28 611.654 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4740" 75600182 0 2 0 5 0 -0.9823 0.165 0.2907 -0.4336 0.0213 1.1793 -0.7459 -0.4534 -1.1481 -0.6576 225 180 135 357.858 401.624 400.591 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4741" 75600182 0 1 0 5 0 1.0671 1.4903 -0.7823 0.7622 0.9244 1.1793 0.0148 0.672 0.7628 1.0346 225 225 90 494.371 547.324 578.372 18 12.4828 0.0888 -0.614 0.8153 -0.1662 0.1329
"4743" 75600183 1 1 2 6 1 -0.2006 -0.8734 -0.7823 -0.2782 0.2426 -1.0527 -0.7061 0.4115 -0.5575 -1.3914 180 180 180 525.732 526.651 576.093 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4749" 75600183 1 1 2 6 0 -0.2459 0.7984 -0.7823 -1.0182 -0.6937 1.1793 -1.5822 0.3778 -0.9112 1.0346 225 270 225 590.335 571.572 588.234 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4756" 75600183 0 1 2 3 0 0.4637 0.0043 2.07 -1.1364 -1.8107 -1.2622 -0.3543 -1.1821 -2.7106 1.0346 225 315 90 419.18 394.372 390.764 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4763" 75600183 0 1 2 6 0 1.1911 0.5698 -0.7823 1.3868 0.8768 0.6763 0.8044 1.4825 -1.1965 1.0346 225 225 315 644.762 634.042 635.043 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4766" 75600183 0 1 2 6 0 1.1911 -0.357 0.1462 -0.6094 -1.8107 -0.1357 -0.1004 0.1802 0.3995 1.0346 225 180 135 429.613 434.163 453.133 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4767" 75600183 0 1 2 5 0 -1.1858 -0.8266 -0.7823 -1.2641 -1.1969 -1.956 -0.6231 -0.0159 -0.2023 -0.6576 225 225 90 460.018 506.222 509.378 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4769" 75600183 0 1 2 5 0 0.176 0.7984 0.2907 -0.5308 0.2041 -0.6853 -0.8137 -0.0401 0.7628 0.3622 450 450 90 392.796 507.536 426.297 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4772" 75600183 0 2 2 6 0 0.1097 -0.6808 -0.7823 0.7843 0.8184 1.1793 0.2312 0.7502 1.314 1.0346 225 225 90 410.992 498.563 493.842 18 7.2065 0.2986 0.592 1.0522 0.9028 -4.0518
"4775" 75600184 1 1 2 2 0 1.8905 0.1108 0.8233 0.0528 -0.1052 0.1806 0.3181 -0.8923 1.314 -1.1847 270 270 180 485.598 386.671 454.478 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4776" 75600184 1 1 0 5 0 -1.8939 -0.0358 0.2907 0.7274 1.1953 -0.6853 0.4207 0.7589 1.314 1.0346 180 90 180 583.747 438.035 437.717 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4777" 75600184 1 1 0 5 0 -0.687 0.171 1.1625 0.1373 -0.5894 1.1793 0.5306 0.1388 1.314 1.0346 180 180 180 389.593 363.558 387.183 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4779" 75600184 0 1 0 5 0 0.8207 0.3018 -0.7823 0.4553 -0.0502 -0.1357 0.6476 0.6933 -0.3971 1.0346 300 200 100 534.285 478.742 485.173 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4780" 75600184 0 1 0 5 0 -0.687 0.0368 -0.7823 0.5224 -0.1052 1.1793 1.7286 0.5363 1.314 1.0346 180 180 0 369.654 312.741 296.686 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4783" 75600184 1 1 0 5 0 1.8905 1.4685 1.4093 0.8554 1.0087 -0.1357 0.7857 0.6216 1.314 1.0346 270 135 90 398.198 438.437 441.107 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4786" 75600184 1 2 2 5 0 0.3335 0.9423 -0.7823 0.7628 0.9244 -0.1357 0.2221 0.3934 1.314 1.0346 200 150 100 579.907 562.927 624.34 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4787" 75600184 1 2 2 3 0 -0.9295 1.4685 -0.7823 -0.1204 0.4765 -0.6853 -0.3042 -0.8303 0.4522 1.0346 270 180 0 486.021 533.196 462.392 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4788" 75600184 0 2 3 4 0 1.1422 -0.9728 0.7703 -0.0056 0.4816 0.031 -0.4521 -0.6731 -0.3472 0.2169 180 180 0 421.96 463.109 433.071 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4791" 75600184 0 1 0 6 0 0.176 -1.2054 -0.7823 1.4106 1.1953 1.1793 1.0126 1.5184 1.314 -1.58 180 180 180 315.685 292.327 329.821 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4792" 75600184 0 2 3 6 0 0.0208 1.4326 -0.7823 0.8616 0.4816 1.1793 0.4888 0.6715 1.314 1.0346 180 180 90 456.886 465.588 415.257 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4793" 75600184 1 2 2 5 0 -1.4242 0.6738 1.7405 0.2594 1.0087 1.1793 -0.0647 -0.4594 1.314 -1.1847 180 135 0 484.927 334.251 397.259 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4795" 75600184 1 1 0 6 0 -1.8939 0.9423 -0.7823 0.6984 1.0087 1.1793 0.3823 0.8876 -0.5488 1.0346 180 135 90 397.509 366.762 367.916 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4796" 75600184 1 1 0 3 1 0.4637 0.6401 0.8615 0.4107 1.1953 -0.1357 -0.0826 0.2614 1.314 -0.6576 270 270 90 421.179 433.18 496.237 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4801" 75600184 0 1 0 6 0 -0.4342 0.9423 -0.7823 -0.0813 -1.8598 -0.1357 1.1864 0.1732 0.7015 -0.6576 140 105 140 446.778 444.077 441.678 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4803" 75600184 1 1 0 3 0 -0.9823 2.7249 -0.7823 -0.7927 -0.3689 -1.1727 -0.6743 -0.4737 1.314 0.6364 180 225 90 373.154 377.091 423.954 18 11.15 -0.6844 0.1757 0.1795 -0.1274 -0.1764
"4809" 75600185 0 3 3 6 0 -1.8939 2.7249 -0.7823 1.3792 1.5465 -0.6853 1.0371 1.5052 -0.2023 -1.6759 55 55 55 500.866 456.192 396.292 18 11.8 -1.4212 -1.4551 -1.4335 -2.0409 0.9042
"4810" 75600185 0 3 2 6 0 -1.1858 -0.4072 0.2907 0.8088 0.4765 -0.778 1.6592 1.2379 -0.7659 -1.5847 150 150 150 379.587 334.253 395.947 18 11.8 -1.4212 -1.4551 -1.4335 -2.0409 0.9042
"4816" 75600186 0 1 0 5 0 -1.4869 0.0153 -0.7823 0.4373 -0.1932 -1.0118 0.9797 0.4858 -1.5447 1.0346 90 90 90 694.309 746.299 709.49 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4818" 75600186 1 2 2 5 0 -0.4342 0.0348 0.2907 0.2086 -0.1932 -0.6122 0.3789 0.5424 -0.8998 1.0346 50 50 0 513.508 499.59 487.093 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4819" 75600186 1 1 0 5 0 -0.9823 0.9683 -0.7823 0.2679 0.2827 -0.1357 0.8412 0.278 -0.8905 0.6364 120 180 0 451.29 348.641 415.78 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4820" 75600186 1 2 2 1 0 -1.8939 -0.6693 0.2308 -0.6001 -0.6541 -0.9191 0.3344 -2.0283 -0.6965 -0.6576 45 90 0 496.503 501.158 455.763 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4825" 75600186 1 1 0 5 0 -1.8939 0.6818 0.2907 -0.5435 -0.3819 -0.6122 -0.2385 -0.2633 1.314 -0.6576 240 180 0 530.129 523.441 568.549 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4826" 75600186 1 1 0 5 0 -1.0109 0.9517 -0.7823 0.2612 -0.474 -0.9191 0.3724 0.4113 -1.3583 0.6402 270 0 360 577.923 607.435 596.321 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4827" 75600186 0 1 0 5 0 0.4637 0.9517 -0.7823 0.7763 0.6561 0.0477 0.5317 0.8476 -2.0248 1.0346 90 135 90 546.223 518.894 493.555 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4828" 75600186 0 1 0 5 0 0.4637 -0.1136 0.7703 0.4602 0.6233 -0.1357 0.331 0.7441 -0.4795 0.2169 150 150 150 584.955 571.942 606.181 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4832" 75600186 0 1 2 3 0 0.052 -0.3184 -0.7823 0.872 0.5645 -0.1357 0.6939 0.1657 -0.2023 -0.6576 0 0 90 594.617 632.458 542.676 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4833" 75600186 1 2 0 3 0 0.052 0.0702 -0.7823 -0.7994 -1.8598 -0.5668 -0.0913 -0.772 -0.3971 -0.6576 120 0 120 437.607 367.866 429.427 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4836" 75600186 1 1 0 1 0 -1.8939 0.0761 -0.7823 -0.6811 -1.8598 -0.9191 0.4646 -1.5589 -2.7106 0.2169 45 0 0 369.712 247.492 301.296 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4837" 75600186 1 1 0 6 1 -0.9823 2.7249 -0.7823 -0.1228 0.4081 -0.1357 -0.578 0.7567 1.314 0.3622 50 50 0 517.171 472.904 584.292 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4838" 75600186 0 2 2 5 0 -0.6133 0.0623 -0.7823 0.1308 -1.2227 1.1793 0.9847 -0.1412 -1.3345 1.0346 0 135 45 531.78 506.969 489.702 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4839" 75600186 1 1 0 3 0 -0.4342 0.6818 -0.7823 -0.325 -1.2227 -0.1357 0.1343 -0.8353 -1.5447 -0.6576 150 0 100 540.507 597.961 581.251 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4840" 75600186 1 1 0 5 0 -1.8939 -0.4509 -0.7823 0.3355 0.1299 1.1793 0.016 -0.155 -1.1481 1.0346 135 0 90 611.629 583.385 548.652 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4843" 75600186 1 1 0 5 0 -0.3799 0.1935 -0.7823 0.3953 0.2269 1.1793 0.1891 -0.2103 -0.2023 0.6364 180 180 180 662.542 552.018 553.344 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4844" 75600186 0 1 0 3 0 -0.2459 0.6987 0.2907 -0.0771 -1.2227 -0.3337 0.3633 -0.1327 0.1924 1.0346 45 45 0 524.221 532.126 594.259 18 33.3333 -1.4212 0.43 -0.3261 0.9355 -1.4581
"4845" 75600187 1 2 2 6 0 -1.8939 3.22 -0.7823 -1.0185 -1.8107 -0.6122 -0.5847 -0.3871 1.314 1.0346 270 270 90 581.326 417.183 524.625 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4846" 75600187 0 1 2 5 0 1.1911 -0.2641 -0.7823 -0.3851 -0.7415 -1.1443 0.1877 -0.5095 1.314 0.5029 225 225 135 518.943 542.226 466.594 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4848" 75600187 0 1 2 5 0 -0.0845 0.7984 -0.7823 -1.4941 -0.6937 -1.3835 -1.2409 -0.6652 1.314 1.0346 225 225 45 520.835 498.159 461.476 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4850" 75600187 0 2 2 6 1 -0.687 -0.2154 -0.7823 -0.2798 -1.1969 1.1793 -0.2545 -0.2115 0.2727 -0.6576 180 180 135 434.104 378.49 405.714 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4851" 75600187 1 2 2 6 1 -1.8939 -0.0154 0.7703 -1.4819 -1.8107 -0.5813 -1.7787 -0.1873 0.1694 -1.4902 270 270 135 442.108 340.751 371.396 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4854" 75600187 1 2 2 4 0 -0.687 0.1534 0.2907 -0.3499 -0.0521 1.0788 -0.6257 -0.3916 0.0483 1.0346 540 540 540 510.74 464.659 442.964 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4855" 75600187 1 1 2 2 0 -0.3288 1.0218 -0.7823 0.2823 -0.1725 -0.6853 0.8158 -1.2357 -0.5778 1.0346 225 225 135 553.066 552.144 492.715 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4856" 75600187 0 2 2 3 0 1.8905 -0.357 -0.7823 -0.2897 -0.1725 0.6763 -0.3593 -0.9049 1.314 -1.5824 225 225 135 448.977 499.621 422.673 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4860" 75600187 0 2 2 4 1 -0.0288 -0.1724 0.7703 0.144 -0.0613 0.031 0.3501 -0.6403 1.314 -0.6576 225 270 135 517.232 374.969 367.723 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4863" 75600187 1 2 2 2 1 0.4637 -1.064 -0.7823 -0.9595 -1.8107 -0.6853 -0.6257 -1.853 0.3485 -0.6576 225 225 135 379.86 351.855 331.651 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4865" 75600187 1 2 2 3 1 -1.8939 2.014 -0.7823 -0.029 -1.1969 -0.1357 1.1091 -0.0615 0.7628 -0.6576 225 270 135 478.722 447.651 407.766 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4866" 75600187 0 3 2 6 1 0.4637 -0.2256 -0.7823 -0.0706 0.1317 1.1793 -0.7023 0.3885 1.314 1.0346 225 225 90 455.55 429.764 531.653 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
"4868" 75600187 1 2 3 4 1 0.4637 0.2452 0.2907 -0.6118 -1.8107 1.1793 -0.1165 -0.4697 -0.2023 -1.1847 225 225 135 504.615 437.474 438.432 18 12.4769 0.4292 -1.4551 0.1795 -2.0409 -0.4859
