"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"32332" 72400990 0 1 0 5 0 1.0944 2.7249 -0.7823 0.4204 0.5143 -0.1357 0.124 -0.119 -1.1608 1.0346 0 220 220 220 580.367 568.874 634.127 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32333" 72400990 1 1 0 6 0 -1.8939 2.7249 -0.7823 -0.2262 0.5143 -0.9302 -0.5897 0.568 -1.1481 -0.6576 0 275 275 0 523.027 553.177 541.732 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32335" 72400990 1 1 0 6 0 -0.4342 -0.0358 1.203 0.5615 1.802 -0.4903 -0.0464 1.0463 -0.0439 0.5029 2 180 180 225 489.01 518.072 606.159 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32337" 72400990 0 1 0 6 1 -1.1597 -0.8065 -0.7823 -0.1139 -0.677 -0.1357 0.3827 0.9857 -1.6031 -1.3914 0 220 220 220 363.835 415.708 373.188 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32338" 72400990 1 1 0 5 0 0.1097 1.4685 -0.7823 0.4569 -0.383 1.1793 0.7249 0.7646 0.4394 1.0346 0 220 220 330 452.081 459.349 463.374 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32339" 72400990 0 1 0 5 0 1.8905 -0.2274 -0.7823 0.5243 0.7064 1.1793 0.107 0.4193 1.314 1.0346 0 220 220 165 457.008 471.571 502.964 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32340" 72400990 1 1 0 6 1 -1.8939 1.4326 1.2618 0.86 0.2916 -0.6853 1.1721 1.2146 1.314 1.0346 1 440 440 0 449.031 486 498.018 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32341" 72400990 1 1 0 5 0 -0.6133 -0.3138 1.1625 -1.378 -1.7521 -0.6805 -0.9038 -0.033 -0.1298 1.0346 0 220 220 0 407.619 370.201 457.563 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32342" 72400990 0 1 0 6 1 -0.687 0.705 0.2907 -0.8067 0.5143 -0.6947 -0.9371 -0.3167 1.314 -1.3914 0 250 250 150 408.628 520.593 499.449 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32343" 72400990 1 1 0 6 0 -0.687 1.4326 -0.7823 -0.0978 0.7064 -0.1357 -0.6747 0.6223 0.7015 0.2169 0 220 220 385 498.177 553.074 530.128 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32344" 72400990 0 1 0 5 1 -0.9598 0.171 -0.7823 -0.2189 -0.4483 -0.8449 -0.0019 -0.45 -1.415 -1.1847 0 400 400 400 396.026 443.183 340.707 23 9.8182 -0.4447 -0.5869 -0.335 -1.2356 0.9042
"32346" 72400991 1 1 0 6 0 -1.4242 0.6818 -0.7823 1.4233 0.4541 1.1793 0.9878 1.581 1.314 1.0346 0 220 220 220 594.027 498.545 555.452 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32347" 72400991 1 1 0 6 0 -1.2319 -0.1903 0.2907 0.2787 0.7064 0.0477 -0.195 0.1139 0.7628 1.0346 0 220 220 440 619.989 622.809 620.503 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32348" 72400991 0 1 0 6 0 0.5949 0.9303 -0.7823 1.8778 1.802 -0.1357 1.2626 1.7162 -0.2023 1.0346 0 200 200 200 449.195 498.359 569.952 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32349" 72400991 0 2 3 6 0 1.3423 0.6818 0.2907 -0.5119 0.2916 -1.6618 -0.2376 0.4749 -1.6278 -0.6576 1 220 220 220 593.114 517.169 499.027 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32350" 72400991 1 3 3 4 1 -0.2006 2.7249 0.2308 -0.7895 -0.2839 -1.3835 -0.2376 -1.1466 -0.3971 -0.6576 1 220 220 220 510.788 448.123 534.122 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32351" 72400991 1 1 0 6 0 -0.687 2.7249 -0.7823 0.0127 -0.431 -0.1357 0.1584 0.8141 0.7015 -0.6576 2 200 200 200 533.035 464.236 454.124 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32352" 72400991 0 1 0 4 0 -0.6133 0.5251 -0.7823 0.1161 1.0094 -1.2049 -0.2134 -0.7917 -0.5864 -1.9687 1 240 240 240 579.84 593.075 600.056 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32355" 72400991 1 1 0 6 0 -0.1748 0.4503 -0.7823 0.3428 1.0094 0.1806 -0.5358 0.7619 0.2485 1.0346 0 220 220 220 557.113 558.048 579.296 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32356" 72400991 1 1 0 3 0 1.0109 1.4326 -0.7823 -0.6094 -1.7521 0.0477 -0.2657 -0.0905 0.3485 -2.4468 0 220 220 220 623.667 547.915 654.445 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32358" 72400991 0 1 0 3 0 0.8794 0.9264 -0.7823 -0.3049 -0.0689 -1.0118 -0.165 -1.0067 0.7015 1.0346 0 220 220 220 547.55 605.14 614.792 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32360" 72400991 0 1 0 6 0 1.1911 0.9423 -0.7823 1.4875 0.7064 1.1793 0.6962 1.551 0.3485 1.0346 0 200 200 150 604.742 598.6 640.082 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32362" 72400991 1 1 0 6 1 0.5428 -0.1017 -0.7823 0.6638 1.0094 1.1793 0.3302 0.8978 0.7015 1.0346 1 220 220 110 349.798 394.141 442.666 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32363" 72400991 0 1 0 6 0 0.8207 0.4766 -0.7823 -0.0298 -0.0689 -0.6853 0.2695 0.5396 -0.6262 1.0346 0 220 220 0 514.681 558.994 537.848 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32364" 72400991 0 1 0 2 0 0.052 0.6818 -0.7823 0.5737 0.6251 -0.1357 -0.2108 -0.7847 1.314 1.0346 0 200 200 200 584.369 559.78 615.122 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32365" 72400991 1 1 0 6 0 -1.8939 2.7249 -0.7823 -1.4123 -1.7521 -0.9057 -1.1093 -0.7738 1.314 -0.6576 0 220 220 220 504.017 505.529 506.306 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32367" 72400991 0 1 0 5 0 0.4637 1.4326 -0.7823 0.638 1.802 1.1793 0.1356 -0.0511 0.385 0.2127 0 200 200 200 428.501 453.19 428.036 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32368" 72400991 0 1 0 6 0 0.8794 -0.0553 -0.7823 -0.1118 0.7064 0.0477 -0.6013 0.6454 -0.2023 0.6364 0 220 220 220 556.089 543.353 463.691 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32371" 72400991 1 1 0 6 1 -0.2459 -0.3184 -0.7823 -1.2242 -0.7075 -1.0527 -0.8621 -0.3257 -0.2835 0.2127 0 220 220 110 499.698 505.959 595.31 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32372" 72400991 0 3 3 1 0 -0.4342 2.7249 -0.7823 -0.6823 -0.5426 -0.1357 -0.4321 -2.1105 1.314 1.0346 1 180 180 180 586.536 575.884 523.637 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32373" 72400991 1 2 0 4 1 0.8207 0.0498 0.8615 -3.152 -1.7521 -4.4106 -2.0954 -1.9505 -0.8065 -1.8598 2 200 200 100 479.101 564.824 434.334 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32374" 72400991 0 1 0 6 0 0.052 -0.3184 0.7703 -2.4915 -1.7521 -1.3835 -2.0536 -0.2659 0.7015 -0.6576 0 200 200 150 519.921 537.202 585.417 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32375" 72400991 0 1 0 6 0 -0.1748 2.7249 0.2907 1.2004 0.7064 1.1793 0.5723 1.495 1.314 1.0346 0 200 200 200 612.425 640.501 625.398 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32376" 72400991 0 1 0 2 0 -0.687 2.7249 -0.7823 0.7859 0.5143 1.1793 0.3435 -0.6948 1.314 1.0346 0 200 200 200 650.207 576.303 559.471 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32377" 72400991 0 1 0 5 0 -0.13 -1.0426 1.7669 -0.981 -0.3235 -0.6853 -1.0146 -0.7178 1.314 -0.6576 1 200 200 200 554.164 512.58 608.495 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32378" 72400991 1 1 0 5 1 0.8207 0.4402 0.2907 0.7993 1.0094 1.1793 0.0605 0.0047 0.4522 -0.0017 0 200 200 300 410.778 419.463 400.732 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32379" 72400991 1 1 0 5 1 -0.3799 0.6818 0.8233 -1.0232 -1.2379 -1.0118 -0.6948 -0.923 -0.9422 0.2169 1 220 220 165 507.445 494.765 592.792 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32380" 72400991 1 1 0 3 0 -0.4342 0.472 -0.7823 -0.4697 -0.1838 0.0477 -0.5432 -0.9106 -0.4377 1.0346 0 220 220 220 557.049 531.54 561.69 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32381" 72400991 1 1 0 4 1 -0.9295 -0.1596 1.2327 -0.493 -0.7075 -1.0527 -0.1377 -0.7123 -2.1621 -1.6735 0 200 200 150 415.489 503.427 494.087 53 7.4783 -0.2376 0.9285 1.1262 -0.5205 0.9042
"32390" 72400992 1 1 0 6 1 -1.8939 2.7249 -0.7823 -1.1125 0.1117 -1.3835 -0.8275 -0.6424 1.314 1.0346 1 480 420 120 306.707 382.501 367.846 23 11.7257 0.8006 1.0953 1.0522 -1.2225 0.9042
"32392" 72400992 1 1 0 6 0 0.052 -0.0821 2.0051 -0.4154 -0.5426 -0.1357 -0.1018 -0.081 1.314 -1.1891 2 220 220 220 380.761 378.631 389.966 23 11.7257 0.8006 1.0953 1.0522 -1.2225 0.9042
"32397" 72400992 1 1 0 5 0 -0.2006 0.0348 -0.7823 0.6002 1.802 1.1793 -0.1743 0.7874 0.039 1.0346 2 220 220 275 468.038 565.577 506.767 23 11.7257 0.8006 1.0953 1.0522 -1.2225 0.9042
"32399" 72400992 1 1 0 2 1 -1.8939 0.171 -0.7823 -0.4654 0.0139 -1.0752 -0.3852 -1.4014 -0.0554 -2.4468 1 220 220 220 336.257 406.787 361.608 23 11.7257 0.8006 1.0953 1.0522 -1.2225 0.9042
"32403" 72400993 1 3 0 6 0 -0.687 0.6818 -0.7823 0.8113 0.7064 1.1793 0.5823 1.3847 -0.5973 -1.5824 2 220 220 165 555.613 531.334 532.836 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32405" 72400993 1 3 3 6 1 -0.3498 -0.2793 1.203 -0.8806 1.0094 -1.0527 -1.1705 -0.5442 -0.7659 -1.5847 2 480 360 480 356.711 337.024 354.064 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32406" 72400993 1 1 0 2 1 -0.2006 0.0348 -0.7823 -0.0344 -0.431 -0.1357 0.157 -1.199 -1.3345 -1.3914 0 200 200 100 431.477 447.757 355.591 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32408" 72400993 0 1 0 6 0 0.6556 2.7249 -0.7823 -0.3841 -0.3221 -1.0118 -0.4802 0.3897 -0.2023 0.3622 0 220 220 220 480.188 482.089 538.469 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32413" 72400993 0 1 0 6 0 0.8794 0.6818 1.2327 0.3985 0.1986 -1.0118 0.5823 0.2634 -0.7857 -0.6576 0 220 220 0 539.069 579.649 580.672 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32414" 72400993 1 3 0 2 1 -0.687 2.7249 -0.7823 -0.7698 -0.383 -0.6853 -0.4321 -1.5102 -0.7453 1.0346 0 220 220 110 336 326.145 424.632 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32415" 72400993 0 1 0 5 0 0.4637 0.6818 -0.7823 -0.1249 0.5143 1.1793 -0.5432 -0.2686 0.6259 1.0346 0 220 220 165 505.78 468.072 494.428 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32416" 72400993 0 1 0 6 0 0.8794 0.6818 -0.7823 -0.1957 0.1758 -1.0118 -0.2432 0.3079 -0.5575 -0.6576 0 220 220 165 461.017 537.005 475.426 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32417" 72400993 0 3 0 2 0 0.4637 0.1935 -0.7823 -0.7465 -1.7521 -0.1357 -0.1018 -1.6097 -1.1481 1.0346 2 220 220 330 506.348 502.696 535.719 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32419" 72400993 0 1 0 2 0 1.8905 2.7249 -0.7823 -0.2873 -0.383 -1.0118 0.3093 -1.4123 -0.3673 -1.5824 0 220 220 0 518.268 530.6 517.359 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32420" 72400993 1 1 0 2 0 -1.2792 2.7249 -0.7823 0.6912 0.7064 1.1793 0.4229 -1.0013 1.314 1.0346 0 220 220 165 546.885 521.988 485.619 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32423" 72400993 1 1 0 6 0 -0.687 0.3241 0.2907 -0.7022 -0.7075 -0.1357 -0.5215 0.5115 1.314 1.0346 0 220 220 165 524.52 531.363 515.854 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32426" 72400993 1 1 0 6 1 -0.1748 0.4749 0.2907 -0.8056 -1.7521 -1.0118 -0.2241 -0.0072 1.314 1.0346 1 220 330 220 471.528 567.959 578.813 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32427" 72400993 0 1 0 5 1 0.052 0.8801 0.2907 0.2984 -0.0636 1.1793 0.2618 -0.0194 1.314 -1.2905 0 330 275 330 440.527 474.936 418.227 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32435" 72400993 0 1 0 1 0 -5e-04 -0.5719 0.2907 -1.3487 -0.431 -1.0527 -1.0588 -2.1493 -1.017 -0.6576 0 220 220 165 550.254 530.46 497.114 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32436" 72400993 1 1 0 6 1 0.4637 -0.9879 1.1625 0.1344 -0.677 -0.5668 1.4662 0.3679 1.314 1.0346 2 480 480 240 323.81 316.131 393.695 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32438" 72400993 1 1 0 2 0 -1.2319 -0.224 0.1462 -1.0413 -0.8795 -1.3525 -0.2683 -1.6251 -0.3673 1.0346 0 275 275 165 418.358 445.746 453.865 33 11.9159 1.9184 0.9947 0.7468 -0.5111 -0.4859
"32441" 72400994 0 1 0 5 0 0.052 1.4685 -0.7823 -0.2344 0.0739 -0.1357 -0.3563 -0.2838 -0.4377 1.0346 1 200 200 250 355.246 343.941 415.821 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32442" 72400994 1 1 0 6 0 1.8905 2.7249 -0.7823 1.2158 1.0094 1.1793 0.792 -0.6703 1.314 1.0346 0 225 225 135 554.145 447.379 467.382 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32446" 72400994 0 1 0 4 0 1.8905 -0.5665 1.0457 -0.0878 0.5143 -0.6853 -0.1396 -0.8597 -2.7106 -0.67 0 200 200 300 550.363 452.457 514.304 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32449" 72400994 0 1 0 4 0 0.4637 -0.1843 0.2907 0.5635 0.1802 1.1793 0.3953 -0.5911 -0.2023 -0.6576 0 220 220 275 505.187 420.847 444.099 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32450" 72400994 1 1 0 5 1 1.8905 0.4402 -0.7823 0.6497 1.0094 1.1793 0.2969 0.5757 1.314 1.0346 2 500 350 500 384.489 240.604 382.543 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32452" 72400994 1 1 0 5 0 -0.687 -0.445 0.8615 1.0278 1.0094 1.1793 0.4669 0.2893 -0.6262 -0.6576 0 200 200 300 597.148 576.499 656.486 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32453" 72400994 0 1 0 5 0 -0.4342 0.4766 -0.7823 0.5744 -0.0273 1.1793 0.5913 0.592 0.6259 0.6402 0 200 200 150 484.458 487.168 527.26 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32454" 72400994 1 1 0 1 1 1.1422 -0.2979 0.7294 -0.9481 -1.4145 -1.0118 -0.3106 -2.1459 -0.3547 0.2169 0 600 600 600 471.464 321.932 366.266 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32456" 72400994 1 1 0 3 1 -0.687 -1.866 -0.7823 -0.5959 -0.8404 -1.0118 -0.079 -0.7217 -0.2023 -0.6576 0 200 200 150 357.178 355.256 382.867 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32457" 72400994 0 1 0 6 0 0.1097 0.4766 -0.7823 1.9859 1.0094 1.1793 1.5764 1.1616 0.6259 0.5029 0 200 200 300 584.934 512.257 558.008 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32459" 72400994 1 2 0 4 1 -0.5722 1.4326 -0.7823 -0.3353 0.2981 -1.0118 -0.675 -1.1079 -0.0037 1.0346 0 350 350 350 401.35 407.767 419.918 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32461" 72400994 1 1 0 6 0 1.8905 -1.3672 3.8591 -0.174 -0.263 -0.8937 0.1603 -0.3984 1.314 -1.5824 0 150 200 0 335.329 352.029 367.003 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32463" 72400994 0 1 0 1 1 0.1097 1.4685 0.8233 -0.7498 -1.2379 -0.6853 -0.2816 -2.089 -0.5886 0.2169 1 200 200 150 447.143 371.919 360.836 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32464" 72400994 0 3 0 6 0 1.8905 2.7249 -0.7823 -0.8976 -0.8404 -1.0118 -0.3147 -0.7162 -0.8266 1.0346 0 200 200 150 406.718 417.079 363.994 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32468" 72400994 1 1 0 5 1 -0.4342 -0.3184 -0.7823 -0.1751 0.5143 -1.3904 0.2423 0.243 1.314 0.5029 1 220 275 165 440.567 366.023 302.532 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32469" 72400994 1 1 0 6 1 -0.4342 0.4829 -0.7823 0.3889 0.7064 0.0477 0.1719 0.3424 0.7015 1.0346 0 200 200 150 362.822 360.95 373.908 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32470" 72400994 1 2 0 5 0 -1.1597 -1.0163 0.2308 -0.4992 -0.5491 1.1793 -0.5414 -0.786 -0.0348 -1.3889 0 480 480 360 450.862 334.381 467.451 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32474" 72400994 0 1 0 6 0 1.8905 -0.7428 0.7703 1.0812 1.802 -0.6947 0.3277 1.3791 -0.9422 -0.6576 0 220 275 0 543.728 587.096 539.901 28 12.8947 1.6863 1.5435 1.3778 1.2159 0.9042
"32477" 72400995 0 1 0 6 0 -0.7592 0.6818 0.2907 0.7845 0.7064 1.1793 0.2695 0.7227 -0.6262 1.0346 0 220 220 0 510.007 448.982 442.37 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32479" 72400995 0 1 0 5 1 -0.9823 2.7249 -0.7823 0.4833 0.2981 -0.1357 -0.0958 -0.0113 -1.415 0.2127 1 180 180 135 449.82 411.947 372.976 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32480" 72400995 0 1 3 3 0 -1.8939 -1.0696 1.4454 -1.425 -1.7521 -1.3525 -0.7953 -1.4439 -1.6916 -2.4468 1 220 220 0 496.386 359.72 437.628 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32481" 72400995 0 3 0 5 0 1.1911 -1.475 0.1462 -1.0572 -0.1783 -1.5971 -0.9393 -0.9374 -0.2327 0.6364 0 220 220 0 439.888 521.57 508.695 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32484" 72400995 0 1 0 6 1 -0.687 -1.1047 1.4721 -0.4062 -1.2379 1.1793 0.1996 -0.3261 -0.2023 0.2127 1 200 200 150 531.661 440.731 471.463 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32485" 72400995 0 1 2 6 0 0.1097 0.0834 0.2907 -0.2608 0.5859 -1.6618 -0.2879 0.6983 -2.1007 -1.0657 0 220 220 330 596.38 505.706 491.893 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32486" 72400995 1 1 0 6 0 0.4637 1.4685 -0.7823 1.8597 0.5143 1.1793 1.7166 1.5957 -2.7106 1.0346 0 220 220 165 471.127 412.607 496.498 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32489" 72400995 1 1 0 5 1 1.3423 -0.5772 -0.7823 0.1952 0.0739 1.1793 -0.0321 -0.3391 -0.9734 -1.1847 0 200 200 200 470.545 405.031 450.804 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32493" 72400995 0 1 0 3 0 0.2734 0.6818 0.7703 -1.1067 -0.7075 -1.0118 -0.855 -1.3283 -1.8485 -1.3914 0 220 220 330 580.555 520.133 556.535 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32495" 72400995 0 1 0 5 0 0.4637 0.0441 0.7703 -0.5959 -0.5685 -0.6853 -0.2333 -0.5491 -0.4377 -0.6576 0 220 220 220 604.988 566.281 580.378 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32499" 72400995 1 1 0 6 0 -0.9295 2.7249 -0.7823 -0.0709 -1.7521 0.0477 0.585 0.3607 -1.1481 0.5029 0 220 220 165 480.377 499.671 495.579 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32500" 72400995 0 1 0 6 0 0.8207 0.9303 0.2907 1.301 1.802 1.1793 0.5447 0.9412 -1.2881 1.0346 0 220 220 165 688.339 694.392 623.733 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32501" 72400995 1 1 0 2 0 0.4637 2.7249 -0.7823 -0.5224 0.0739 -0.6853 -0.6072 -1.2481 -1.415 0.2169 0 275 275 275 592.859 534.049 560.917 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32502" 72400995 1 1 0 2 1 -0.9598 -0.4822 1.2618 -0.567 -0.2863 -1.0118 -0.3106 -1.4331 -0.6262 -1.3889 0 220 1485 220 494.494 394.655 454.153 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32504" 72400995 0 1 0 6 0 0.4637 -0.4509 0.2907 0.0992 -0.0838 -0.6853 0.2293 0.4327 -2.1621 -0.6576 0 220 220 165 566.39 622.095 493.102 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32506" 72400995 1 1 0 6 0 0.1097 0.5251 -0.7823 0.9034 0.1758 0.031 0.9278 0.3787 -2.0248 -0.6576 0 220 220 165 491.511 454.307 540.746 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32507" 72400995 1 1 0 3 0 0.4637 -0.5707 0.2907 -0.0274 0.1802 1.1793 -0.4195 -0.7093 -1.6385 -0.6576 0 220 220 330 500.148 455.464 459.707 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32508" 72400995 1 1 0 6 0 -0.2006 0.3241 -0.7823 1.3438 0.2964 1.1793 1.3486 0.9594 -1.3345 1.0346 0 220 220 440 648.11 619.658 695.279 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32509" 72400995 0 1 0 4 0 -0.687 0.9303 -0.7823 0.2599 -0.496 -0.4903 1.1752 -0.5912 -1.415 1.0346 0 200 200 0 488.461 409.325 452.661 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32510" 72400995 0 1 0 6 0 0.4637 2.7249 0.2907 -1.2132 -0.7075 -1.0118 -1.0488 -0.2456 -1.0492 -0.6576 0 220 220 165 519.591 549.275 565.531 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32512" 72400995 0 1 0 6 0 1.8905 0.171 -0.7823 1.2998 1.802 1.1793 0.6079 0.3774 1.314 -0.6576 0 220 220 0 634.236 617.519 578.595 18 7.7143 0.4591 0.6798 0.5641 -0.5111 0.9042
"32515" 72400996 1 1 0 4 1 0.8207 -3.2367 -0.7823 1.2201 0.4541 -0.1357 1.4915 -0.081 1.314 1.0346 0 220 275 220 506.752 439.154 426.358 13 13.3659 0.1 -0.1776 0.1795 0.2266 0.9042
"32523" 72400996 1 1 0 6 0 -0.3009 0.2243 1.1625 0.646 0.7064 -0.6853 0.6594 0.9336 1.314 -1.2947 0 220 220 165 602.807 495.19 571.869 13 13.3659 0.1 -0.1776 0.1795 0.2266 0.9042
"32524" 72400996 1 1 0 2 1 0.4637 -0.2927 1.4812 -0.0986 -0.2784 1.1793 -0.2073 -1.3355 1.314 -0.6576 1 180 225 135 407.034 475.502 460.124 13 13.3659 0.1 -0.1776 0.1795 0.2266 0.9042
"32540" 72400997 1 2 3 6 0 1.8905 -1.2605 -0.7823 0.9732 1.0094 1.1793 0.1445 1.3334 1.314 1.0346 0 480 480 720 463.534 326.334 380.146 18 8 -1.4212 -1.4551 -0.0318 -0.5111 -1.0391
"32552" 72400997 1 1 2 6 0 -1.8939 -0.6425 0.2308 0.174 1.9726 1.1793 -0.7088 0.3043 0.481 0.0224 2 220 220 330 412.95 312.571 329.262 18 8 -1.4212 -1.4551 -0.0318 -0.5111 -1.0391
"32562" 72400997 0 1 0 6 0 -1.8939 -0.6659 1.1625 -0.0242 -0.4483 1.1793 -0.0766 0.9934 -0.3673 0.6364 0 220 220 0 326.453 372.569 294.733 18 8 -1.4212 -1.4551 -0.0318 -0.5111 -1.0391
"32570" 72400997 0 1 0 2 0 1.4083 0.3018 -0.7823 -2.1108 -1.2379 -1.6692 -1.4632 -2.2519 1.314 -0.9242 2 220 220 165 569.488 445.644 392.742 18 8 -1.4212 -1.4551 -0.0318 -0.5111 -1.0391
"32574" 72400997 0 1 0 3 0 0.4637 -0.9879 1.7669 0.1289 1.802 -0.6853 -0.2846 -0.6432 1.314 -0.6576 2 480 480 0 319.698 287.492 280.276 18 8 -1.4212 -1.4551 -0.0318 -0.5111 -1.0391
"32575" 72400997 1 1 0 5 1 -0.2006 -0.9017 0.1462 1.4471 0.2981 0.0477 2.3179 0.0354 -0.0554 -1.0691 2 220 165 550 399.636 369.509 422.538 18 8 -1.4212 -1.4551 -0.0318 -0.5111 -1.0391
"32617" 72400999 1 1 0 5 0 -0.687 -0.3184 -0.7823 -0.1144 -0.1838 -0.4903 0.1127 -0.4115 1.314 -0.6576 0 220 220 165 534.385 472.553 514.991 23 11.7619 2.9595 4.0442 0.6888 0.2266 -1.0542
